TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1405                    ,KETONIC 30 IM IV INJ 1S                                     ,01    ,5.0,1s        ,22.83,114.15,7.18,0.0,114.15,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Special Rate and vat,0.0,0,3,N/A     ,N/A     ,59131940,2019-07-07 02:17:18.087,,8005
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1779                    ,PEPTIL H 150MG TAB 210S                                     ,01    ,2.0,210s      ,210.22,420.44,54.78,0.0,420.44,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Special Rate and vat,0.0,0,3,N/A     ,N/A     ,59131941,2019-07-07 02:17:18.087,,09016
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1399                    ,TRIJECT 500MG IM ING 1S                                     ,01    ,5.0,1s        ,58.04,290.2,16.96,0.0,290.2,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Special Rate and vat,0.0,0,3,N/A     ,N/A     ,59131942,2019-07-07 02:17:18.087,,09003
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1717                    ,DEXPOTEN PLUS 100ML SYRUP                                   ,01    ,3.0,100ml     ,74.96,224.88,13.04,2.25,224.88,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,59131943,2019-07-07 02:17:18.087,,09062
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,6013    ,1634                    ,ETORIX 90MG TAB 40S                                         ,01    ,1.0,40s       ,359.82,359.82,62.609,3.6,359.82,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59131944,2019-07-07 02:17:18.087,,09009
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1686                    ,ETRIAM 10GM CREAM                                           ,01    ,3.0,10gm      ,29.99,89.97,5.22,0.9,89.97,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.00033,0,3,N/A     ,N/A     ,59131945,2019-07-07 02:17:18.087,,09004
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1603                    ,JUCI PFS 20S                                                ,01    ,3.0,20s       ,149.93,449.79,26.088,4.5,449.79,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,59131946,2019-07-07 02:17:18.087,,09033
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1666                    ,LIPICON 10MG TAB 50S                                        ,01    ,1.0,50s       ,374.82,374.82,65.22,3.75,374.82,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,59131947,2019-07-07 02:17:18.087,,09010
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1273                    ,NRG 10GM PFS 20S                                            ,01    ,1.0,20s       ,74.96,74.96,13.043,0.75,74.96,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,59131948,2019-07-07 02:17:18.087,,0A9051
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,6013    ,1462                    ,PRED 10MG TAB 100S                                          ,01    ,1.0,100s      ,242.13,242.13,42.131,2.42,242.13,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,B         ,Regular Discount    ,0.99946,0,3,N/A     ,N/A     ,59131949,2019-07-07 02:17:18.087,,09001
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1493                    ,ROXIM 200MG CAP 16S                                         ,01    ,1.0,16s       ,419.79,419.79,73.043,4.2,419.79,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59131950,2019-07-07 02:17:18.087,,09004
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,6013    ,1451                    ,TAMEN SYP 60ML                                              ,01    ,6.0,60ml      ,15.5,93.0,2.697,0.93,93.0,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,B         ,Regular Discount    ,1.0,0,3,N/A     ,N/A     ,59131951,2019-07-07 02:17:18.087,,09032
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1298                    ,TIMOTHY TAB 50S                                             ,01    ,2.0,50s       ,149.93,299.86,26.088,3.0,299.86,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,59131952,2019-07-07 02:17:18.087,,0O902
1,SKINV620-285287       ,62020001405,Basanti Clinic,SKINV620-285287       ,20190706.0,20190706.0,8070    ,1272                    ,XINC B TAB 30S                                              ,01    ,3.0,30s       ,67.47,202.41,11.74,2.02,202.41,620037,42647,MH42,MH40,MH,SKF,N/A,Nobigonj,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-296517        ,20190706.0,CASH  ,0,MLVSKF,A         ,Regular Discount    ,0.99797,0,3,N/A     ,N/A     ,59131953,2019-07-07 02:17:18.087,,09017
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1101                    ,ALBEN SUS 200MG 10ML                                        ,01    ,5.0,10ml      ,14.99,74.95,2.608,1.12,74.95,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.49433,0,3,N/A     ,N/A     ,59169629,2019-07-07 02:17:18.087,,09012
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1104                    ,CEFLON DS 100ML                                             ,01    ,2.0,100ml     ,149.93,299.86,26.088,4.5,299.86,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.5007,0,3,N/A     ,N/A     ,59169630,2019-07-07 02:17:18.087,,09001
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1717                    ,DEXPOTEN PLUS 100ML SYRUP                                   ,01    ,3.0,100ml     ,74.96,224.88,13.04,3.37,224.88,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.49858,0,3,N/A     ,N/A     ,59169631,2019-07-07 02:17:18.087,,09062
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1689                    ,ESORAL MUPS 20MG TAB 50S                                    ,01    ,1.0,20mg      ,374.82,374.82,65.22,5.62,374.82,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.49939,0,3,N/A     ,N/A     ,59169632,2019-07-07 02:17:18.087,,09016
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1576                    ,FLUCLOXIN 500MG CAP 40S                                     ,01    ,1.0,40s       ,314.84,314.84,54.782,4.72,314.84,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,59169633,2019-07-07 02:17:18.087,,09014
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1684                    ,GLIKAZID 80MG TAB 40S                                       ,01    ,2.0,40s       ,149.92,299.84,26.09,4.5,299.84,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.5008,0,3,N/A     ,N/A     ,59169634,2019-07-07 02:17:18.087,,09002
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1755                    ,LIGAZID M 2.5 500MG TAB 30S                                 ,01    ,1.0,30s       ,269.87,269.87,46.96,4.05,269.87,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50072,0,3,N/A     ,N/A     ,59169635,2019-07-07 02:17:18.087,,09016
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1073                    ,NAPROX 500MG TAB 50S                                        ,01    ,1.0,50s       ,412.3,412.3,71.74,6.18,412.3,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.49891,0,3,N/A     ,N/A     ,59169636,2019-07-07 02:17:18.087,,09024
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1337                    ,NORIUM 10MG TAB 60S                                         ,01    ,2.0,60s       ,224.89,449.78,39.131,6.75,449.78,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50073,0,3,N/A     ,N/A     ,59169637,2019-07-07 02:17:18.087,,09006
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1673                    ,OLMESTA M TAB 30S                                           ,01    ,1.0,30s       ,179.91,179.91,31.3,2.7,179.91,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59169638,2019-07-07 02:17:18.087,,0O901
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1219                    ,OSTOCAL D TAB 500MG 30S                                     ,01    ,3.0,30s       ,157.42,472.26,27.39,7.08,472.26,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,59169639,2019-07-07 02:17:18.087,,09071
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1231                    ,QUINOX 500 TABLET 40S                                       ,01    ,1.0,40s       ,449.78,449.78,78.262,6.75,449.78,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50073,0,3,N/A     ,N/A     ,59169640,2019-07-07 02:17:18.087,,09006
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1661                    ,REELIFE TABLET 40S                                          ,01    ,2.0,40s       ,239.88,479.76,41.74,7.2,479.76,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59169641,2019-07-07 02:17:18.087,,09015
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1345                    ,SOLBION TAB 50S                                             ,01    ,1.0,50s       ,299.85,299.85,52.17,4.5,299.85,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59169643,2019-07-07 02:17:18.087,,09013
1,SKINV150-266230       ,15018000798,Abir Pharmacy ,SKINV150-266230       ,20190706.0,20190706.0,7685    ,1701                    ,SOLBION TAB CONTAINER 30S                                   ,01    ,2.0,30s       ,179.91,359.82,31.3,5.4,359.82,150032,42647,TJ76,TJ70,TJ,SKF,N/A,Bhuapur,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH150-282212        ,20190706.0,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59169644,2019-07-07 02:17:18.087,,09003
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1508                    ,MILAM 7.5MG TAB 40S                                         ,01    ,2.0,40s       ,299.85,599.7,52.174,9.0,599.7,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59312027,2019-07-08 02:18:00.353,,09019
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7132    ,1618                    ,MIRATEN 100ML SYP                                           ,01    ,4.0,100ml     ,59.97,239.88,10.435,3.6,239.88,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,A         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59312028,2019-07-08 02:18:00.353,,09016
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7132    ,1509                    ,NAPROX PLUS 375MG TAB 30S                                   ,01    ,1.0,30s       ,247.38,247.38,43.04,3.71,247.38,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,A         ,Regular Discount    ,1.49972,0,3,N/A     ,N/A     ,59312029,2019-07-08 02:18:00.353,,0O901
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7436    ,1704                    ,NOCLOG 75MG TAB 40S                                         ,01    ,1.0,40s       ,359.82,359.82,62.61,5.4,359.82,110114,42494,CCD71,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,C         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59312030,2019-07-08 02:18:00.353,,09010
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1445                    ,OSTOCAL D TAB 20S                                           ,01    ,2.0,20s       ,104.95,209.9,18.26,3.15,209.9,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.50071,0,3,N/A     ,N/A     ,59312031,2019-07-08 02:18:00.353,,08201
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1219                    ,OSTOCAL D TAB 500MG 30S                                     ,01    ,2.0,30s       ,157.42,314.84,27.39,4.72,314.84,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,59312032,2019-07-08 02:18:00.353,,09085
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7132    ,1328                    ,QUINOX DS 60ML PELLETS FOR SUS                              ,01    ,1.0,60ml      ,74.96,74.96,13.043,1.12,74.96,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,A         ,Regular Discount    ,1.49413,0,3,N/A     ,N/A     ,59312033,2019-07-08 02:18:00.353,,9010A
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7436    ,1068                    ,SIDOPIN 5MG TAB 50S                                         ,01    ,1.0,50s       ,187.41,187.41,32.609,2.81,187.41,110114,42494,CCD71,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,C         ,Regular Discount    ,1.49939,0,3,N/A     ,N/A     ,59312034,2019-07-08 02:18:00.353,,09015
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1477                    ,TOPICLO S 10GM OINTMENT                                     ,01    ,3.0,10gm      ,52.47,157.41,9.13,2.36,157.41,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.49927,0,3,N/A     ,N/A     ,59312035,2019-07-08 02:18:00.353,,09018
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1685                    ,TOPICLO S 6 10GM OINTMENT                                   ,01    ,3.0,10gm      ,59.97,179.91,10.43,2.7,179.91,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59312036,2019-07-08 02:18:00.353,,09012
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1619                    ,VALENTY 10MG TAB 4S                                         ,01    ,2.0,4s        ,104.95,209.9,18.261,3.15,209.9,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.50071,0,3,N/A     ,N/A     ,59312037,2019-07-08 02:18:00.353,,09004
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,15478   ,1620                    ,VALENTY 20MG TAB 4S                                         ,01    ,2.0,4s        ,179.91,359.82,31.304,5.4,359.82,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,59312038,2019-07-08 02:18:00.353,,09005
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7132    ,1240                    ,XINC B SYP 100ML                                            ,01    ,6.0,100ml     ,41.23,247.38,7.17,3.71,247.38,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,A         ,Regular Discount    ,1.49972,0,3,N/A     ,N/A     ,59312039,2019-07-08 02:18:00.353,,09016
1,SKINV110-680316       ,90000003454,Sadia Pharma,SKINV110-680316       ,20190707.0,20190707.0,7132    ,1702                    ,XINC OT 10MG TAB 30S                                        ,01    ,1.0,30s       ,112.44,112.44,19.57,1.69,112.44,110114,42494,DS21,DS20,DS,SKF,N/A,Madertek,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-924469        ,20190707.0,CASH  ,0,MOTSKF,A         ,Regular Discount    ,1.50302,0,3,N/A     ,N/A     ,59312040,2019-07-08 02:18:00.353,,0O801
1,SKINV120-717358       ,12010121302,Sheba Pharmacy,SKINV120-717358       ,20190707.0,20190707.0,7145    ,1354                    ,CARDON 50MG TAB 40S                                         ,01    ,1.0,40s       ,239.88,239.88,41.739,2.4,239.88,120061,42494,CCN11,DD40,DD,SKF,N/A,Zafrabad,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH120-1010689       ,20190707.0,CASH  ,0,MHKSKF,C         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,59312041,2019-07-08 02:18:00.353,,09013
1,SKINV120-717358       ,12010121302,Sheba Pharmacy,SKINV120-717358       ,20190707.0,20190707.0,15888   ,1123                    ,DILATOR TAB 10MG 100S                                       ,01    ,1.0,100s      ,224.89,224.89,39.131,2.25,224.89,120061,42494,DD43,DD40,DD,SKF,N/A,Zafrabad,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH120-1010689       ,20190707.0,CASH  ,0,MHKSKF,A         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,59312042,2019-07-08 02:18:00.353,,09002
1,SKINV240-194084       ,24021006735,Santa Medical Hall,SKINV240-194084       ,20190707.0,20190707.0,12782   ,1447                    ,SK CEF 500MG CAP 30S                                        ,01    ,2.0,30s       ,337.33,674.66,58.7,10.12,674.66,24038,42645,CT71,CT70,CT,SKF,N/A,Harbang,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH240-397705        ,20190707.0,CASH  ,0,COXSKF,B         ,Regular Discount    ,1.50001,0,3,N/A     ,N/A     ,59349513,2019-07-08 02:18:00.353,,09003
1,SKINV240-194084       ,24021006735,Santa Medical Hall,SKINV240-194084       ,20190707.0,20190707.0,12782   ,1030                    ,SOLVIT M TAB 30S                                            ,01    ,10.0,30s       ,44.98,449.8,7.827,6.75,449.8,24038,42645,CT71,CT70,CT,SKF,N/A,Harbang,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH240-397705        ,20190707.0,CASH  ,0,COXSKF,B         ,Regular Discount    ,1.50067,0,3,N/A     ,N/A     ,59349514,2019-07-08 02:18:00.353,,09013
1,SKINV240-194084       ,24021006735,Santa Medical Hall,SKINV240-194084       ,20190707.0,20190707.0,12782   ,1470                    ,TAMEN SYP 100ML                                             ,01    ,20.0,100ml     ,23.88,477.6,4.155,7.16,477.6,24038,42645,CT71,CT70,CT,SKF,N/A,Harbang,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH240-397705        ,20190707.0,CASH  ,0,COXSKF,B         ,Regular Discount    ,1.49916,0,3,N/A     ,N/A     ,59349515,2019-07-08 02:18:00.353,,09018
1,SKINV240-194084       ,24021006735,Santa Medical Hall,SKINV240-194084       ,20190707.0,20190707.0,12782   ,1451                    ,TAMEN SYP 60ML                                              ,01    ,30.0,60ml      ,15.5,465.0,2.697,6.97,465.0,24038,42645,CT71,CT70,CT,SKF,N/A,Harbang,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH240-397705        ,20190707.0,CASH  ,0,COXSKF,B         ,Regular Discount    ,1.49892,0,3,N/A     ,N/A     ,59349516,2019-07-08 02:18:00.353,,09031
1,SKINV240-194084       ,24021006735,Santa Medical Hall,SKINV240-194084       ,20190707.0,20190707.0,12782   ,1190                    ,VITRUM GOLD TAB 30S                                         ,01    ,6.0,30s       ,157.42,944.52,27.391,14.17,944.52,24038,42645,CT71,CT70,CT,SKF,N/A,Harbang,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH240-397705        ,20190707.0,CASH  ,0,COXSKF,B         ,Regular Discount    ,1.50023,0,3,N/A     ,N/A     ,59349517,2019-07-08 02:18:00.353,,09003
1,SKINV240-194084       ,24021006735,Santa Medical Hall,SKINV240-194084       ,20190707.0,20190707.0,12782   ,1218                    ,XINC 20MG TAB 60S                                           ,01    ,1.0,60s       ,123.69,123.69,21.52,1.86,123.69,24038,42645,CT71,CT70,CT,SKF,N/A,Harbang,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH240-397705        ,20190707.0,CASH  ,0,COXSKF,B         ,Regular Discount    ,1.50376,0,3,N/A     ,N/A     ,59349518,2019-07-08 02:18:00.353,,09007
